IJK,IX,IY,IZ,XC,YC,ZC,__in
19165,13,34,13,309495.0,9762765.0,1295.0,0.25
19188,8,35,13,309445.0,9762775.0,1295.0,0.375
19189,9,35,13,309455.0,9762775.0,1295.0,0.875
19190,10,35,13,309465.0,9762775.0,1295.0,1.0
19191,11,35,13,309475.0,9762775.0,1295.0,0.75
19192,12,35,13,309485.0,9762775.0,1295.0,0.5
19193,13,35,13,309495.0,9762775.0,1295.0,0.375
19194,14,35,13,309505.0,9762775.0,1295.0,0.125
19216,8,36,13,309445.0,9762785.0,1295.0,0.125
19217,9,36,13,309455.0,9762785.0,1295.0,0.625
19218,10,36,13,309465.0,9762785.0,1295.0,1.0
19219,11,36,13,309475.0,9762785.0,1295.0,0.75
19220,12,36,13,309485.0,9762785.0,1295.0,0.5
19221,13,36,13,309495.0,9762785.0,1295.0,0.5
19222,14,36,13,309505.0,9762785.0,1295.0,0.25
19245,9,37,13,309455.0,9762795.0,1295.0,0.5
19246,10,37,13,309465.0,9762795.0,1295.0,1.0
19247,11,37,13,309475.0,9762795.0,1295.0,0.875
19248,12,37,13,309485.0,9762795.0,1295.0,0.625
19249,13,37,13,309495.0,9762795.0,1295.0,0.5
19250,14,37,13,309505.0,9762795.0,1295.0,0.25
19273,9,38,13,309455.0,9762805.0,1295.0,0.375
19274,10,38,13,309465.0,9762805.0,1295.0,0.875
19275,11,38,13,309475.0,9762805.0,1295.0,1.0
19276,12,38,13,309485.0,9762805.0,1295.0,0.75
19277,13,38,13,309495.0,9762805.0,1295.0,0.5
19278,14,38,13,309505.0,9762805.0,1295.0,0.25
19301,9,39,13,309455.0,9762815.0,1295.0,0.125
19302,10,39,13,309465.0,9762815.0,1295.0,0.625
19303,11,39,13,309475.0,9762815.0,1295.0,1.0
19304,12,39,13,309485.0,9762815.0,1295.0,0.75
19305,13,39,13,309495.0,9762815.0,1295.0,0.5
19306,14,39,13,309505.0,9762815.0,1295.0,0.25
19330,10,40,13,309465.0,9762825.0,1295.0,0.5
19331,11,40,13,309475.0,9762825.0,1295.0,1.0
19332,12,40,13,309485.0,9762825.0,1295.0,0.875
19333,13,40,13,309495.0,9762825.0,1295.0,0.625
19334,14,40,13,309505.0,9762825.0,1295.0,0.375
19335,15,40,13,309515.0,9762825.0,1295.0,0.125
19358,10,41,13,309465.0,9762835.0,1295.0,0.25
19359,11,41,13,309475.0,9762835.0,1295.0,0.75
19360,12,41,13,309485.0,9762835.0,1295.0,1.0
19361,13,41,13,309495.0,9762835.0,1295.0,0.75
19362,14,41,13,309505.0,9762835.0,1295.0,0.5
19363,15,41,13,309515.0,9762835.0,1295.0,0.25
19387,11,42,13,309475.0,9762845.0,1295.0,0.5
19388,12,42,13,309485.0,9762845.0,1295.0,1.0
19389,13,42,13,309495.0,9762845.0,1295.0,0.75
19390,14,42,13,309505.0,9762845.0,1295.0,0.5
19391,15,42,13,309515.0,9762845.0,1295.0,0.25
19415,11,43,13,309475.0,9762855.0,1295.0,0.25
19416,12,43,13,309485.0,9762855.0,1295.0,0.75
19417,13,43,13,309495.0,9762855.0,1295.0,0.875
19418,14,43,13,309505.0,9762855.0,1295.0,0.625
19419,15,43,13,309515.0,9762855.0,1295.0,0.25
19444,12,44,13,309485.0,9762865.0,1295.0,0.5
19445,13,44,13,309495.0,9762865.0,1295.0,1.0
19446,14,44,13,309505.0,9762865.0,1295.0,0.75
19447,15,44,13,309515.0,9762865.0,1295.0,0.375
19448,16,44,13,309525.0,9762865.0,1295.0,0.125
19472,12,45,13,309485.0,9762875.0,1295.0,0.25
19473,13,45,13,309495.0,9762875.0,1295.0,0.75
19474,14,45,13,309505.0,9762875.0,1295.0,0.75
19475,15,45,13,309515.0,9762875.0,1295.0,0.5
19476,16,45,13,309525.0,9762875.0,1295.0,0.25
19501,13,46,13,309495.0,9762885.0,1295.0,0.5
19502,14,46,13,309505.0,9762885.0,1295.0,0.75
19503,15,46,13,309515.0,9762885.0,1295.0,0.375
19504,16,46,13,309525.0,9762885.0,1295.0,0.125
19529,13,47,13,309495.0,9762895.0,1295.0,0.25
19530,14,47,13,309505.0,9762895.0,1295.0,0.375
19531,15,47,13,309515.0,9762895.0,1295.0,0.125
20362,6,27,14,309425.0,9762695.0,1305.0,0.125
20363,7,27,14,309435.0,9762695.0,1305.0,0.25
20364,8,27,14,309445.0,9762695.0,1305.0,0.125
20390,6,28,14,309425.0,9762705.0,1305.0,0.125
20391,7,28,14,309435.0,9762705.0,1305.0,0.375
20392,8,28,14,309445.0,9762705.0,1305.0,0.375
20393,9,28,14,309455.0,9762705.0,1305.0,0.125
20419,7,29,14,309435.0,9762715.0,1305.0,0.25
20420,8,29,14,309445.0,9762715.0,1305.0,0.5
20421,9,29,14,309455.0,9762715.0,1305.0,0.25
20447,7,30,14,309435.0,9762725.0,1305.0,0.25
20448,8,30,14,309445.0,9762725.0,1305.0,0.5
20449,9,30,14,309455.0,9762725.0,1305.0,0.25
20475,7,31,14,309435.0,9762735.0,1305.0,0.125
20476,8,31,14,309445.0,9762735.0,1305.0,0.375
20477,9,31,14,309455.0,9762735.0,1305.0,0.375
20478,10,31,14,309465.0,9762735.0,1305.0,0.125
20504,8,32,14,309445.0,9762745.0,1305.0,0.25
20505,9,32,14,309455.0,9762745.0,1305.0,0.5
20506,10,32,14,309465.0,9762745.0,1305.0,0.25
20532,8,33,14,309445.0,9762755.0,1305.0,0.25
20533,9,33,14,309455.0,9762755.0,1305.0,0.5
20534,10,33,14,309465.0,9762755.0,1305.0,0.25
20560,8,34,14,309445.0,9762765.0,1305.0,0.25
20561,9,34,14,309455.0,9762765.0,1305.0,0.5
20562,10,34,14,309465.0,9762765.0,1305.0,0.375
20563,11,34,14,309475.0,9762765.0,1305.0,0.125
20588,8,35,14,309445.0,9762775.0,1305.0,0.125
20589,9,35,14,309455.0,9762775.0,1305.0,0.375
20590,10,35,14,309465.0,9762775.0,1305.0,0.5
20591,11,35,14,309475.0,9762775.0,1305.0,0.25
20617,9,36,14,309455.0,9762785.0,1305.0,0.25
20618,10,36,14,309465.0,9762785.0,1305.0,0.5
20619,11,36,14,309475.0,9762785.0,1305.0,0.25
20645,9,37,14,309455.0,9762795.0,1305.0,0.25
20646,10,37,14,309465.0,9762795.0,1305.0,0.5
20647,11,37,14,309475.0,9762795.0,1305.0,0.375
20648,12,37,14,309485.0,9762795.0,1305.0,0.125
20673,9,38,14,309455.0,9762805.0,1305.0,0.125
20674,10,38,14,309465.0,9762805.0,1305.0,0.375
20675,11,38,14,309475.0,9762805.0,1305.0,0.5
20676,12,38,14,309485.0,9762805.0,1305.0,0.25
20702,10,39,14,309465.0,9762815.0,1305.0,0.25
20703,11,39,14,309475.0,9762815.0,1305.0,0.5
20704,12,39,14,309485.0,9762815.0,1305.0,0.25
20730,10,40,14,309465.0,9762825.0,1305.0,0.25
20731,11,40,14,309475.0,9762825.0,1305.0,0.5
20732,12,40,14,309485.0,9762825.0,1305.0,0.375
20733,13,40,14,309495.0,9762825.0,1305.0,0.125
20758,10,41,14,309465.0,9762835.0,1305.0,0.125
20759,11,41,14,309475.0,9762835.0,1305.0,0.375
20760,12,41,14,309485.0,9762835.0,1305.0,0.5
20761,13,41,14,309495.0,9762835.0,1305.0,0.25
20787,11,42,14,309475.0,9762845.0,1305.0,0.25
20788,12,42,14,309485.0,9762845.0,1305.0,0.5
20789,13,42,14,309495.0,9762845.0,1305.0,0.25
20815,11,43,14,309475.0,9762855.0,1305.0,0.125
20816,12,43,14,309485.0,9762855.0,1305.0,0.375
20817,13,43,14,309495.0,9762855.0,1305.0,0.375
20818,14,43,14,309505.0,9762855.0,1305.0,0.125
20844,12,44,14,309485.0,9762865.0,1305.0,0.25
20845,13,44,14,309495.0,9762865.0,1305.0,0.5
20846,14,44,14,309505.0,9762865.0,1305.0,0.25
20872,12,45,14,309485.0,9762875.0,1305.0,0.125
20873,13,45,14,309495.0,9762875.0,1305.0,0.375
20874,14,45,14,309505.0,9762875.0,1305.0,0.25
20901,13,46,14,309495.0,9762885.0,1305.0,0.25
20902,14,46,14,309505.0,9762885.0,1305.0,0.25
20929,13,47,14,309495.0,9762895.0,1305.0,0.125
20930,14,47,14,309505.0,9762895.0,1305.0,0.125
